"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
46.0,"admin.","married","secondary","no",-42.0,"no","yes","telephone",28.0,"jul",181.0,12.0,-1.0,0.0,"unknown","no"
41.0,"technician","married","secondary","no",640.0,"no","no","cellular",28.0,"jul",169.0,6.0,-1.0,0.0,"unknown","no"
51.0,"admin.","single","secondary","no",2130.0,"yes","no","telephone",28.0,"jul",126.0,8.0,-1.0,0.0,"unknown","no"
39.0,"technician","single","tertiary","no",54.0,"yes","no","cellular",29.0,"jul",99.0,12.0,-1.0,0.0,"unknown","no"
37.0,"services","married","secondary","no",3.0,"yes","no","cellular",29.0,"jul",88.0,6.0,-1.0,0.0,"unknown","no"
36.0,"management","single","tertiary","no",8.0,"no","no","cellular",29.0,"jul",858.0,7.0,-1.0,0.0,"unknown","no"
49.0,"services","married","secondary","yes",-249.0,"no","no","cellular",29.0,"jul",234.0,5.0,-1.0,0.0,"unknown","no"
36.0,"admin.","married","secondary","no",-323.0,"yes","no","cellular",29.0,"jul",118.0,8.0,-1.0,0.0,"unknown","no"
44.0,"technician","married","tertiary","no",964.0,"no","no","cellular",29.0,"jul",158.0,2.0,-1.0,0.0,"unknown","no"
45.0,"management","married","unknown","no",1525.0,"no","no","cellular",29.0,"jul",36.0,2.0,-1.0,0.0,"unknown","no"
42.0,"services","married","unknown","no",-416.0,"no","yes","cellular",29.0,"jul",147.0,5.0,-1.0,0.0,"unknown","no"
47.0,"entrepreneur","married","tertiary","no",459.0,"yes","no","cellular",29.0,"jul",189.0,4.0,-1.0,0.0,"unknown","no"
44.0,"technician","married","secondary","no",2575.0,"yes","yes","cellular",29.0,"jul",129.0,2.0,-1.0,0.0,"unknown","no"
59.0,"management","divorced","tertiary","no",3390.0,"no","no","cellular",29.0,"jul",43.0,2.0,-1.0,0.0,"unknown","no"
39.0,"management","single","tertiary","no",1234.0,"no","no","telephone",29.0,"jul",64.0,4.0,-1.0,0.0,"unknown","no"
38.0,"unemployed","married","tertiary","no",9881.0,"no","no","cellular",29.0,"jul",497.0,2.0,-1.0,0.0,"unknown","no"
41.0,"technician","married","secondary","no",978.0,"no","no","cellular",29.0,"jul",55.0,2.0,-1.0,0.0,"unknown","no"
53.0,"self-employed","married","tertiary","no",4675.0,"yes","no","cellular",29.0,"jul",60.0,4.0,-1.0,0.0,"unknown","no"
43.0,"unknown","married","primary","no",2113.0,"no","no","cellular",29.0,"jul",33.0,2.0,-1.0,0.0,"unknown","no"
41.0,"unemployed","married","secondary","no",510.0,"no","no","cellular",29.0,"jul",61.0,2.0,-1.0,0.0,"unknown","no"
39.0,"services","married","secondary","no",2381.0,"yes","yes","cellular",29.0,"jul",91.0,3.0,-1.0,0.0,"unknown","no"
57.0,"services","married","primary","no",1896.0,"no","no","cellular",29.0,"jul",248.0,4.0,-1.0,0.0,"unknown","no"
38.0,"technician","single","secondary","no",4366.0,"yes","no","cellular",29.0,"jul",188.0,2.0,-1.0,0.0,"unknown","no"
36.0,"housemaid","married","primary","no",125.0,"yes","no","cellular",29.0,"jul",57.0,4.0,-1.0,0.0,"unknown","no"
56.0,"blue-collar","married","secondary","no",659.0,"yes","no","cellular",29.0,"jul",64.0,3.0,-1.0,0.0,"unknown","no"
55.0,"services","married","secondary","no",529.0,"yes","no","cellular",29.0,"jul",137.0,2.0,-1.0,0.0,"unknown","no"
32.0,"admin.","single","tertiary","no",138.0,"no","yes","cellular",29.0,"jul",57.0,4.0,-1.0,0.0,"unknown","no"
36.0,"unemployed","married","secondary","no",-129.0,"yes","no","cellular",29.0,"jul",121.0,3.0,-1.0,0.0,"unknown","no"
46.0,"entrepreneur","married","secondary","no",0.0,"no","no","cellular",29.0,"jul",100.0,12.0,-1.0,0.0,"unknown","no"
44.0,"management","married","tertiary","no",0.0,"no","yes","cellular",29.0,"jul",129.0,6.0,-1.0,0.0,"unknown","no"
36.0,"admin.","married","secondary","no",0.0,"no","yes","cellular",29.0,"jul",113.0,8.0,-1.0,0.0,"unknown","no"
45.0,"management","single","tertiary","no",2532.0,"no","no","cellular",29.0,"jul",64.0,6.0,-1.0,0.0,"unknown","no"
33.0,"blue-collar","married","secondary","no",-211.0,"yes","no","cellular",29.0,"jul",96.0,5.0,-1.0,0.0,"unknown","no"
29.0,"blue-collar","married","primary","no",59.0,"yes","yes","cellular",29.0,"jul",665.0,4.0,-1.0,0.0,"unknown","no"
31.0,"management","married","tertiary","no",1839.0,"yes","no","cellular",29.0,"jul",109.0,8.0,-1.0,0.0,"unknown","no"
45.0,"unknown","married","unknown","no",4413.0,"no","no","telephone",29.0,"jul",77.0,35.0,-1.0,0.0,"unknown","no"
47.0,"technician","married","secondary","no",356.0,"no","no","cellular",29.0,"jul",44.0,5.0,-1.0,0.0,"unknown","no"
32.0,"services","married","primary","no",197.0,"yes","no","cellular",29.0,"jul",313.0,6.0,-1.0,0.0,"unknown","no"
36.0,"admin.","single","secondary","no",686.0,"yes","no","cellular",29.0,"jul",114.0,2.0,-1.0,0.0,"unknown","no"
26.0,"self-employed","divorced","secondary","no",165.0,"yes","no","cellular",29.0,"jul",162.0,4.0,-1.0,0.0,"unknown","no"
56.0,"housemaid","married","secondary","no",559.0,"no","no","cellular",29.0,"jul",69.0,5.0,-1.0,0.0,"unknown","no"
29.0,"services","married","secondary","no",19.0,"yes","no","cellular",29.0,"jul",327.0,6.0,-1.0,0.0,"unknown","no"
48.0,"blue-collar","married","primary","no",1850.0,"yes","no","cellular",29.0,"jul",61.0,1.0,-1.0,0.0,"unknown","no"
35.0,"technician","married","secondary","no",840.0,"yes","no","cellular",29.0,"jul",281.0,4.0,-1.0,0.0,"unknown","no"
47.0,"entrepreneur","divorced","secondary","no",2.0,"yes","yes","cellular",29.0,"jul",104.0,4.0,-1.0,0.0,"unknown","no"
51.0,"blue-collar","married","secondary","no",1151.0,"yes","yes","cellular",29.0,"jul",125.0,2.0,-1.0,0.0,"unknown","no"
60.0,"self-employed","single","tertiary","no",179.0,"no","yes","cellular",29.0,"jul",79.0,4.0,-1.0,0.0,"unknown","no"
56.0,"blue-collar","married","secondary","no",1316.0,"no","no","cellular",30.0,"jul",76.0,5.0,-1.0,0.0,"unknown","no"
52.0,"blue-collar","single","primary","no",1400.0,"no","no","cellular",30.0,"jul",103.0,4.0,-1.0,0.0,"unknown","no"
42.0,"admin.","married","secondary","no",947.0,"no","no","cellular",30.0,"jul",158.0,2.0,-1.0,0.0,"unknown","no"
36.0,"technician","married","secondary","no",318.0,"no","no","cellular",30.0,"jul",295.0,2.0,-1.0,0.0,"unknown","no"
47.0,"blue-collar","married","primary","no",320.0,"no","no","telephone",30.0,"jul",203.0,2.0,-1.0,0.0,"unknown","no"
52.0,"housemaid","married","tertiary","no",43.0,"no","no","cellular",30.0,"jul",32.0,2.0,-1.0,0.0,"unknown","no"
55.0,"management","married","primary","no",3293.0,"no","no","telephone",30.0,"jul",64.0,2.0,-1.0,0.0,"unknown","no"
53.0,"entrepreneur","single","unknown","no",717.0,"no","no","cellular",30.0,"jul",594.0,2.0,-1.0,0.0,"unknown","no"
43.0,"services","married","secondary","no",-1.0,"no","no","cellular",30.0,"jul",605.0,2.0,-1.0,0.0,"unknown","no"
31.0,"self-employed","married","tertiary","no",0.0,"yes","no","cellular",30.0,"jul",1037.0,24.0,-1.0,0.0,"unknown","no"
55.0,"services","married","secondary","no",96.0,"no","no","telephone",30.0,"jul",340.0,2.0,-1.0,0.0,"unknown","no"
38.0,"services","married","secondary","no",105.0,"no","no","cellular",30.0,"jul",244.0,2.0,-1.0,0.0,"unknown","no"
56.0,"retired","married","secondary","no",485.0,"no","no","cellular",30.0,"jul",70.0,2.0,-1.0,0.0,"unknown","no"
44.0,"services","married","secondary","no",1335.0,"yes","no","cellular",30.0,"jul",94.0,5.0,-1.0,0.0,"unknown","no"
56.0,"retired","divorced","secondary","no",1005.0,"no","yes","cellular",30.0,"jul",69.0,4.0,-1.0,0.0,"unknown","no"
58.0,"unemployed","single","secondary","no",1013.0,"yes","no","cellular",30.0,"jul",341.0,5.0,-1.0,0.0,"unknown","no"
35.0,"management","married","tertiary","no",648.0,"no","no","cellular",30.0,"jul",674.0,2.0,-1.0,0.0,"unknown","no"
40.0,"technician","married","secondary","no",286.0,"no","no","cellular",30.0,"jul",106.0,4.0,-1.0,0.0,"unknown","no"
50.0,"blue-collar","divorced","primary","no",-333.0,"no","yes","cellular",30.0,"jul",208.0,2.0,-1.0,0.0,"unknown","no"
53.0,"unemployed","single","secondary","no",4.0,"no","no","cellular",30.0,"jul",259.0,3.0,-1.0,0.0,"unknown","no"
48.0,"blue-collar","married","secondary","no",-202.0,"yes","yes","cellular",30.0,"jul",225.0,4.0,-1.0,0.0,"unknown","no"
41.0,"unknown","married","unknown","no",779.0,"no","no","cellular",30.0,"jul",647.0,10.0,-1.0,0.0,"unknown","no"
42.0,"unemployed","single","secondary","no",2613.0,"yes","no","cellular",30.0,"jul",174.0,6.0,-1.0,0.0,"unknown","no"
44.0,"management","married","secondary","no",-665.0,"no","no","cellular",30.0,"jul",342.0,3.0,-1.0,0.0,"unknown","no"
27.0,"housemaid","married","primary","no",3.0,"yes","yes","cellular",30.0,"jul",64.0,4.0,-1.0,0.0,"unknown","no"
45.0,"technician","married","secondary","no",2922.0,"no","no","cellular",30.0,"jul",153.0,3.0,-1.0,0.0,"unknown","no"
35.0,"unemployed","single","secondary","no",0.0,"no","no","cellular",30.0,"jul",740.0,3.0,-1.0,0.0,"unknown","no"
60.0,"retired","married","secondary","no",194.0,"no","yes","cellular",30.0,"jul",61.0,5.0,-1.0,0.0,"unknown","no"
31.0,"technician","divorced","secondary","no",-174.0,"no","yes","cellular",30.0,"jul",113.0,10.0,-1.0,0.0,"unknown","no"
57.0,"blue-collar","married","primary","no",133.0,"no","yes","cellular",30.0,"jul",173.0,4.0,-1.0,0.0,"unknown","no"
35.0,"services","married","secondary","no",0.0,"yes","no","cellular",30.0,"jul",251.0,3.0,-1.0,0.0,"unknown","no"
26.0,"blue-collar","single","secondary","no",856.0,"yes","yes","cellular",30.0,"jul",95.0,5.0,-1.0,0.0,"unknown","no"
42.0,"services","married","unknown","no",1340.0,"no","yes","cellular",30.0,"jul",88.0,5.0,-1.0,0.0,"unknown","no"
46.0,"unemployed","divorced","secondary","no",0.0,"no","no","cellular",30.0,"jul",638.0,3.0,-1.0,0.0,"unknown","no"
37.0,"admin.","married","unknown","no",892.0,"yes","no","cellular",30.0,"jul",269.0,17.0,-1.0,0.0,"unknown","no"
56.0,"services","married","secondary","no",5486.0,"yes","no","cellular",30.0,"jul",251.0,3.0,-1.0,0.0,"unknown","no"
36.0,"admin.","married","secondary","no",251.0,"no","no","cellular",30.0,"jul",180.0,7.0,-1.0,0.0,"unknown","no"
47.0,"management","married","tertiary","no",337.0,"no","no","telephone",30.0,"jul",300.0,5.0,-1.0,0.0,"unknown","no"
53.0,"management","divorced","tertiary","yes",0.0,"yes","yes","cellular",30.0,"jul",75.0,5.0,-1.0,0.0,"unknown","no"
34.0,"admin.","married","primary","no",412.0,"yes","no","cellular",30.0,"jul",134.0,2.0,-1.0,0.0,"unknown","no"
49.0,"admin.","divorced","secondary","no",769.0,"no","no","cellular",30.0,"jul",157.0,4.0,-1.0,0.0,"unknown","no"
56.0,"technician","divorced","unknown","no",1939.0,"yes","no","cellular",30.0,"jul",121.0,3.0,-1.0,0.0,"unknown","no"
38.0,"technician","single","unknown","no",1923.0,"no","no","cellular",30.0,"jul",331.0,4.0,-1.0,0.0,"unknown","no"
43.0,"blue-collar","single","primary","no",2.0,"yes","no","cellular",30.0,"jul",783.0,3.0,-1.0,0.0,"unknown","no"
34.0,"technician","single","tertiary","no",184.0,"yes","no","cellular",30.0,"jul",87.0,3.0,-1.0,0.0,"unknown","no"
59.0,"management","divorced","tertiary","no",0.0,"no","no","telephone",30.0,"jul",196.0,3.0,-1.0,0.0,"unknown","no"
53.0,"blue-collar","married","secondary","no",2047.0,"no","no","telephone",30.0,"jul",342.0,6.0,-1.0,0.0,"unknown","no"
44.0,"self-employed","married","unknown","no",680.0,"yes","no","telephone",30.0,"jul",84.0,4.0,-1.0,0.0,"unknown","no"
56.0,"unemployed","married","unknown","no",846.0,"yes","no","telephone",30.0,"jul",213.0,7.0,-1.0,0.0,"unknown","no"
35.0,"management","married","tertiary","no",11.0,"no","no","cellular",31.0,"jul",22.0,19.0,-1.0,0.0,"unknown","no"
41.0,"services","married","unknown","no",5980.0,"yes","no","cellular",31.0,"jul",150.0,3.0,-1.0,0.0,"unknown","no"
56.0,"management","married","secondary","no",208.0,"no","yes","telephone",31.0,"jul",84.0,6.0,-1.0,0.0,"unknown","no"
54.0,"services","married","secondary","no",2061.0,"yes","no","telephone",31.0,"jul",301.0,7.0,-1.0,0.0,"unknown","no"
59.0,"blue-collar","married","primary","no",80.0,"yes","no","telephone",31.0,"jul",46.0,21.0,-1.0,0.0,"unknown","no"
43.0,"admin.","married","secondary","no",352.0,"no","yes","cellular",31.0,"jul",165.0,4.0,-1.0,0.0,"unknown","no"
31.0,"admin.","married","secondary","no",377.0,"no","no","cellular",31.0,"jul",384.0,4.0,-1.0,0.0,"unknown","no"
37.0,"technician","married","tertiary","no",7.0,"yes","yes","cellular",31.0,"jul",18.0,10.0,-1.0,0.0,"unknown","no"
42.0,"admin.","single","tertiary","no",634.0,"no","no","cellular",31.0,"jul",451.0,2.0,-1.0,0.0,"unknown","no"
46.0,"blue-collar","married","secondary","no",870.0,"no","yes","cellular",31.0,"jul",87.0,2.0,-1.0,0.0,"unknown","no"
25.0,"blue-collar","married","secondary","no",2307.0,"yes","no","cellular",31.0,"jul",104.0,5.0,-1.0,0.0,"unknown","no"
35.0,"technician","married","tertiary","no",108.0,"yes","no","cellular",31.0,"jul",65.0,3.0,-1.0,0.0,"unknown","no"
57.0,"entrepreneur","married","unknown","no",20584.0,"no","no","telephone",31.0,"jul",28.0,2.0,-1.0,0.0,"unknown","no"
49.0,"unemployed","married","secondary","no",13818.0,"no","no","cellular",31.0,"jul",221.0,2.0,-1.0,0.0,"unknown","no"
42.0,"admin.","divorced","secondary","no",490.0,"no","no","cellular",31.0,"jul",196.0,4.0,-1.0,0.0,"unknown","no"
49.0,"services","divorced","unknown","no",313.0,"yes","no","cellular",31.0,"jul",203.0,7.0,-1.0,0.0,"unknown","no"
35.0,"blue-collar","married","secondary","no",86.0,"no","no","cellular",31.0,"jul",128.0,2.0,-1.0,0.0,"unknown","no"
59.0,"retired","married","primary","no",488.0,"no","no","cellular",31.0,"jul",231.0,2.0,-1.0,0.0,"unknown","no"
56.0,"management","married","secondary","no",1502.0,"no","no","telephone",31.0,"jul",119.0,11.0,-1.0,0.0,"unknown","no"
39.0,"management","married","tertiary","no",55.0,"no","no","cellular",31.0,"jul",216.0,4.0,-1.0,0.0,"unknown","no"
27.0,"management","single","tertiary","no",385.0,"no","yes","cellular",31.0,"jul",52.0,7.0,-1.0,0.0,"unknown","no"
55.0,"management","married","tertiary","no",2.0,"no","yes","cellular",31.0,"jul",126.0,2.0,-1.0,0.0,"unknown","no"
51.0,"technician","married","tertiary","no",5059.0,"yes","no","cellular",31.0,"jul",189.0,2.0,-1.0,0.0,"unknown","no"
49.0,"management","divorced","secondary","no",4908.0,"no","no","cellular",31.0,"jul",42.0,4.0,-1.0,0.0,"unknown","no"
42.0,"services","married","secondary","no",2219.0,"yes","no","cellular",31.0,"jul",548.0,2.0,-1.0,0.0,"unknown","no"
48.0,"management","single","tertiary","no",648.0,"yes","no","cellular",31.0,"jul",462.0,2.0,-1.0,0.0,"unknown","no"
37.0,"management","married","tertiary","no",4357.0,"no","no","cellular",31.0,"jul",548.0,2.0,-1.0,0.0,"unknown","no"
57.0,"retired","married","primary","no",3549.0,"no","no","cellular",31.0,"jul",51.0,36.0,-1.0,0.0,"unknown","no"
46.0,"management","married","tertiary","no",4039.0,"yes","no","cellular",31.0,"jul",716.0,9.0,-1.0,0.0,"unknown","no"
34.0,"services","married","secondary","no",27.0,"yes","yes","cellular",31.0,"jul",249.0,3.0,-1.0,0.0,"unknown","no"
40.0,"unemployed","married","secondary","no",488.0,"yes","no","cellular",31.0,"jul",222.0,4.0,-1.0,0.0,"unknown","no"
36.0,"management","single","tertiary","no",2706.0,"no","no","cellular",31.0,"jul",75.0,3.0,-1.0,0.0,"unknown","no"
50.0,"management","single","tertiary","no",6030.0,"yes","no","cellular",31.0,"jul",198.0,3.0,-1.0,0.0,"unknown","no"
41.0,"services","divorced","primary","no",308.0,"no","no","cellular",31.0,"jul",73.0,1.0,-1.0,0.0,"unknown","no"
44.0,"admin.","single","unknown","yes",-612.0,"yes","no","cellular",31.0,"jul",297.0,1.0,-1.0,0.0,"unknown","no"
56.0,"blue-collar","married","secondary","no",1362.0,"no","no","telephone",31.0,"jul",345.0,1.0,-1.0,0.0,"unknown","no"
39.0,"blue-collar","married","secondary","no",98.0,"no","no","cellular",31.0,"jul",119.0,1.0,-1.0,0.0,"unknown","no"
44.0,"admin.","married","secondary","no",0.0,"no","no","cellular",31.0,"jul",209.0,1.0,-1.0,0.0,"unknown","no"
49.0,"management","divorced","tertiary","no",2564.0,"yes","no","cellular",31.0,"jul",744.0,8.0,-1.0,0.0,"unknown","no"
53.0,"management","divorced","secondary","no",2215.0,"yes","yes","cellular",31.0,"jul",88.0,14.0,-1.0,0.0,"unknown","no"
35.0,"technician","divorced","unknown","no",-11.0,"yes","yes","cellular",31.0,"jul",24.0,18.0,-1.0,0.0,"unknown","no"
34.0,"services","married","unknown","no",0.0,"yes","no","telephone",31.0,"jul",65.0,4.0,-1.0,0.0,"unknown","no"
52.0,"services","divorced","secondary","no",0.0,"no","no","cellular",31.0,"jul",530.0,3.0,-1.0,0.0,"unknown","no"
25.0,"admin.","single","secondary","no",-7.0,"no","yes","cellular",31.0,"jul",30.0,36.0,-1.0,0.0,"unknown","no"
47.0,"management","divorced","tertiary","no",94.0,"yes","no","cellular",31.0,"jul",9.0,19.0,-1.0,0.0,"unknown","no"
49.0,"blue-collar","married","secondary","no",969.0,"no","yes","telephone",31.0,"jul",56.0,9.0,-1.0,0.0,"unknown","no"
46.0,"blue-collar","married","secondary","no",2297.0,"no","no","telephone",31.0,"jul",16.0,4.0,-1.0,0.0,"unknown","no"
35.0,"management","single","tertiary","no",66.0,"no","no","cellular",31.0,"jul",213.0,3.0,-1.0,0.0,"unknown","no"
42.0,"self-employed","divorced","tertiary","no",5331.0,"no","yes","cellular",31.0,"jul",135.0,3.0,-1.0,0.0,"unknown","no"
48.0,"technician","married","secondary","no",10655.0,"no","no","telephone",31.0,"jul",5.0,3.0,-1.0,0.0,"unknown","no"
45.0,"technician","single","unknown","no",1077.0,"yes","no","telephone",31.0,"jul",6.0,2.0,-1.0,0.0,"unknown","no"
54.0,"self-employed","married","tertiary","no",368.0,"no","no","telephone",31.0,"jul",7.0,4.0,-1.0,0.0,"unknown","no"
58.0,"blue-collar","divorced","primary","no",8218.0,"yes","no","cellular",31.0,"jul",124.0,10.0,-1.0,0.0,"unknown","no"
38.0,"admin.","single","secondary","no",902.0,"yes","no","telephone",31.0,"jul",58.0,13.0,-1.0,0.0,"unknown","no"
59.0,"admin.","married","secondary","no",4196.0,"no","no","telephone",31.0,"jul",10.0,2.0,-1.0,0.0,"unknown","no"
57.0,"technician","divorced","tertiary","no",0.0,"yes","no","cellular",31.0,"jul",24.0,16.0,-1.0,0.0,"unknown","no"
38.0,"management","single","tertiary","no",1515.0,"yes","no","telephone",31.0,"jul",42.0,5.0,-1.0,0.0,"unknown","no"
49.0,"blue-collar","married","primary","no",371.0,"yes","no","cellular",31.0,"jul",18.0,44.0,-1.0,0.0,"unknown","no"
35.0,"services","married","secondary","no",-12.0,"no","no","cellular",31.0,"jul",83.0,4.0,-1.0,0.0,"unknown","no"
37.0,"admin.","married","secondary","no",5132.0,"no","no","cellular",31.0,"jul",536.0,8.0,-1.0,0.0,"unknown","no"
35.0,"services","married","secondary","no",377.0,"no","yes","cellular",31.0,"jul",30.0,13.0,-1.0,0.0,"unknown","no"
43.0,"entrepreneur","married","tertiary","no",1076.0,"no","no","cellular",31.0,"jul",78.0,23.0,-1.0,0.0,"unknown","no"
42.0,"technician","married","secondary","no",649.0,"yes","no","telephone",31.0,"jul",29.0,4.0,-1.0,0.0,"unknown","no"
50.0,"entrepreneur","married","tertiary","no",52.0,"no","no","cellular",31.0,"jul",22.0,8.0,-1.0,0.0,"unknown","no"
32.0,"technician","single","secondary","no",-122.0,"yes","yes","cellular",31.0,"jul",55.0,17.0,-1.0,0.0,"unknown","no"
33.0,"management","single","tertiary","no",-75.0,"yes","yes","cellular",31.0,"jul",22.0,8.0,-1.0,0.0,"unknown","no"
36.0,"blue-collar","married","unknown","no",-742.0,"yes","yes","cellular",31.0,"jul",110.0,3.0,-1.0,0.0,"unknown","no"
54.0,"housemaid","married","secondary","no",991.0,"no","no","telephone",31.0,"jul",11.0,6.0,-1.0,0.0,"unknown","no"
50.0,"unemployed","married","secondary","no",297.0,"yes","no","cellular",31.0,"jul",29.0,10.0,-1.0,0.0,"unknown","no"
47.0,"management","married","tertiary","no",0.0,"no","no","cellular",4.0,"aug",491.0,1.0,-1.0,0.0,"unknown","no"
32.0,"management","married","tertiary","no",1570.0,"no","no","cellular",4.0,"aug",156.0,1.0,-1.0,0.0,"unknown","no"
53.0,"technician","divorced","secondary","yes",-63.0,"no","yes","cellular",4.0,"aug",531.0,1.0,-1.0,0.0,"unknown","no"
45.0,"management","married","secondary","no",1098.0,"no","no","cellular",4.0,"aug",75.0,1.0,-1.0,0.0,"unknown","no"
38.0,"technician","married","secondary","no",0.0,"yes","no","cellular",4.0,"aug",71.0,1.0,-1.0,0.0,"unknown","no"
35.0,"technician","divorced","secondary","no",-281.0,"no","no","cellular",4.0,"aug",148.0,1.0,-1.0,0.0,"unknown","no"
